744	1	40	22	18
745	1	40	22	19
746	1	40	22	20
747	1	40	22	21
748	1	40	22	22
749	1	40	22	23
750	1	40	22	24
751	1	40	23	17
752	1	40	23	18
753	1	40	23	19
754	1	40	23	20
755	1	40	23	21
756	1	40	23	22
757	1	40	23	23
758	1	40	24	18
759	1	40	24	19
760	1	40	24	20
761	1	40	24	21
762	1	40	24	22
763	1	41	16	18
764	1	41	16	19
765	1	41	16	20
766	1	41	16	21
767	1	41	16	22
768	1	41	17	17
769	1	41	17	18
770	1	41	17	19
771	1	41	17	20
772	1	41	17	21
773	1	41	17	22
774	1	41	17	23
775	1	41	18	16
776	1	41	18	17
777	1	41	18	18
778	1	41	18	19
779	1	41	18	20
780	1	41	18	21
781	1	41	18	22
782	1	41	18	23
783	1	41	18	24
784	1	41	19	16
785	1	41	19	17
786	1	41	19	18
787	1	41	19	19
788	1	41	19	20
789	1	41	19	21
790	1	41	19	22
791	1	41	19	23
792	1	41	19	24
793	1	41	20	16
794	1	41	20	17
795	1	41	20	18
796	1	41	20	19
797	1	41	20	20
798	1	41	20	21
799	1	41	20	22
800	1	41	20	23
801	1	41	20	24
802	1	41	21	16
803	1	41	21	17
804	1	41	21	18
805	1	41	21	19
806	1	41	21	20
807	1	41	21	21
808	1	41	21	22
809	1	41	21	23
810	1	41	21	24
811	1	41	22	16
812	1	41	22	17
813	1	41	22	18
814	1	41	22	19
815	1	41	22	20
816	1	41	22	21
817	1	41	22	22
818	1	41	22	23
819	1	41	22	24
820	1	41	23	17
821	1	41	23	18
822	1	41	23	19
823	1	41	23	20
824	1	41	23	21
825	1	41	23	22
826	1	41	23	23
827	1	41	24	18
828	1	41	24	19
829	1	41	24	20
830	1	41	24	21
831	1	41	24	22
832	1	42	16	18
833	1	42	16	19
834	1	42	16	20
835	1	42	16	21
836	1	42	16	22
837	1	42	17	17
838	1	42	17	18
839	1	42	17	19
840	1	42	17	20
841	1	42	17	21
842	1	42	17	22
843	1	42	17	23
844	1	42	18	16
845	1	42	18	17
846	1	42	18	18
847	1	42	18	19
848	1	42	18	20
849	1	42	18	21
850	1	42	18	22
851	1	42	18	23
852	1	42	18	24
853	1	42	19	16
854	1	42	19	17
855	1	42	19	18
856	1	42	19	19
857	1	42	19	20
858	1	42	19	21
859	1	42	19	22
860	1	42	19	23
861	1	42	19	24
862	1	42	20	16
863	1	42	20	17
864	1	42	20	18
865	1	42	20	19
866	1	42	20	20
867	1	42	20	21
868	1	42	20	22
869	1	42	20	23
870	1	42	20	24
871	1	42	21	16
872	1	42	21	17
873	1	42	21	18
874	1	42	21	19
875	1	42	21	20
876	1	42	21	21
877	1	42	21	22
878	1	42	21	23
879	1	42	21	24
880	1	42	22	16
881	1	42	22	17
882	1	42	22	18
883	1	42	22	19
884	1	42	22	20
885	1	42	22	21
886	1	42	22	22
887	1	42	22	23
888	1	42	22	24
889	1	42	23	17
890	1	42	23	18
891	1	42	23	19
892	1	42	23	20
893	1	42	23	21
894	1	42	23	22
895	1	42	23	23
896	1	42	24	18
897	1	42	24	19
898	1	42	24	20
899	1	42	24	21
900	1	42	24	22
901	1	43	17	18
902	1	43	17	19
903	1	43	17	20
904	1	43	17	21
905	1	43	17	22
906	1	43	18	17
907	1	43	18	18
908	1	43	18	19
909	1	43	18	20
